StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder ,personal_threshold,others_average ,similar_average ,poor_focused ,confidence ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Q15,PROLIFIC_PID,Othersbelief_DO
27/7/25 23:10,27/7/25 23:13,IP Address,24.92.36.242,100,178,TRUE,27/7/25 23:13,R_3JqqIKzP5EQtfl3,,,,,42.9968,-78.1888,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5cd6c1197b871a0001b13589,64,Female,Yes,Yes,Married,"$1,000–$1,666/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,3,9,2000,3000,3000,2000,Moderately confident,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,2,0,0,8,Thailand,5cd6c1197b871a0001b13589,others_average |similar_average |poor_focused 
28/7/25 13:22,28/7/25 13:28,IP Address,75.90.18.236,100,360,TRUE,28/7/25 13:28,R_6QGzbnwdNShAP1x,,,,,32.319,-84.5171,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67fe2a4e3c05dd70c02bac4d,56,Female,Yes,Yes,Widowed,"Less than $1,000/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,3,3,1000,5000,1000,2000,Moderately confident,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,3,2,1,4,Thailand,67fe2a4e3c05dd70c02bac4d,similar_average |others_average |poor_focused 
28/7/25 13:24,28/7/25 13:31,IP Address,198.11.36.74,100,392,TRUE,28/7/25 13:31,R_7p9DlwBMlIFs94a,,,,,37.751,-97.822,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67e858d1433c3238271e7d42,36,Male,Yes,Yes,Married,"$2,500–$3,333/month",Completed graduate (Master’s or PhD),White/Caucasian,Strong Republican,2,3,1500,5000,7000,5000,Extremely confident,1,10 - Completely supportive,8,2,2,1,5,Thailand,67e858d1433c3238271e7d42,others_average |poor_focused |similar_average 
28/7/25 13:30,28/7/25 13:32,IP Address,71.95.195.58,100,166,TRUE,28/7/25 13:32,R_3pLJRk2o7yC8leV,,,,,34.0914,-118.1306,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65cbb41e2614de61e770c67c,23,Female,Yes,Yes,Single,"$4,167–$4,999/month",Completed undergraduate,Asian,Strong Democrat,2,6,5000,3000,4000,2000,Moderately confident,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,1,3,1,5,Thailand,65cbb41e2614de61e770c67c,others_average |poor_focused |similar_average 
28/7/25 13:26,28/7/25 13:34,IP Address,172.56.79.58,100,476,TRUE,28/7/25 13:34,R_7PyJur4RGx7PDnA,,,,,28.5788,-81.4396,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6747603ffa5c374fa8cfbe30,45,Male,Yes,Yes,Married,"$7,500–$8,333/month",Completed undergraduate,Black/African,Lean Republican,4,5,15000,15000,12000,5000,Moderately confident,7,4,10 - Completely supportive,3,2,3,2,Thailand,6747603ffa5c374fa8cfbe30,similar_average |others_average |poor_focused 
28/7/25 13:26,28/7/25 13:35,IP Address,89.46.182.122,100,500,TRUE,28/7/25 13:35,R_1JRXzzWF33DteY3,,,,,34.9458,-81.9334,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67e9651d69c53446e96e9b9b,51,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed graduate (Master’s or PhD),Black/African,Lean Republican,6,8,15000,14500,15000,14000,Moderately confident,4,8,8,4,2,2,2,Thailand,67e9651d69c53446e96e9b9b,poor_focused |similar_average |others_average 
28/7/25 13:30,28/7/25 13:36,IP Address,69.142.240.28,100,326,TRUE,28/7/25 13:36,R_7aWVaDbPZuwHXRk,,,,,39.363,-74.4324,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63b78e4b32852d98febe4116,57,Female,Yes,Yes,Single,"$7,500–$8,333/month",Some undergraduate,Black/African,Lean Democrat,2,8,15000,12500,10000,5000,Very confident,8,4,9,2,1,1,6,Thailand,63b78e4b32852d98febe4116,similar_average |poor_focused |others_average 
28/7/25 13:34,28/7/25 13:38,IP Address,76.33.31.117,100,250,TRUE,28/7/25 13:38,R_6f2SkioaXEBABvB,,,,,32.7015,-114.643,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67042cdf06ed4052bdf44c07,27,Female,Yes,Yes,Cohabiting,"$5,000–$5,833/month",Other,"White/Caucasian,Black/African,Native American",Independent,5,5,10000,100000,10000,5000,Very confident,4,10 - Completely supportive,9,1,1,1,7,Thailand,67042cdf06ed4052bdf44c07,poor_focused |others_average |similar_average 
28/7/25 13:38,28/7/25 13:41,IP Address,35.148.14.42,100,137,TRUE,28/7/25 13:41,R_32Qlab19nb1FZ3U,,,,,44.7842,-88.6033,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67ac95764f3091a540c69b5b,25,Female,Yes,Yes,Married,"$2,500–$3,333/month",Some undergraduate,"White/Caucasian,Hispanic/Latinx",Lean Republican,4,4,5000,7000,5500,4500,Moderately confident,10 - Completely supportive,2,7,5,0,0,5,Thailand,67ac95764f3091a540c69b5b,others_average |poor_focused |similar_average 
28/7/25 13:37,28/7/25 13:41,IP Address,174.234.6.65,100,265,TRUE,28/7/25 13:41,R_1hQqZntpLz4EdHo,,,,,39.6993,-104.8814,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6621daa87097db3620036531,61,Female,Yes,Yes,Married,"$4,167–$4,999/month",High school graduate or GED equivalent,White/Caucasian,Strong Republican,2,7,7000,7000,7500,4000,Slightly confident,8,2,2,5,2,1,2,Thailand,6621daa87097db3620036531,poor_focused |similar_average |others_average 
28/7/25 13:41,28/7/25 13:43,IP Address,76.246.8.106,100,156,TRUE,28/7/25 13:43,R_66uBrPnNzEok9hL,,,,,37.5428,-122.2971,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6518e7a4a20f9b1bf50649ed,36,Male,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Independent,2,3,20000,10000,10000,10000,Moderately confident,7,5,3,0,0,0,10,Thailand,6518e7a4a20f9b1bf50649ed,similar_average |others_average |poor_focused 
28/7/25 13:41,28/7/25 13:45,IP Address,76.187.79.150,100,217,TRUE,28/7/25 13:45,R_1hLEbvvo9uoNA6l,,,,,33.1494,-96.828,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6757418a14886dd3e93c2a69,24,Female,Yes,Yes,Single,"$1,667–$2,499/month",Completed undergraduate,"White/Caucasian,Asian",Independent,4,4,4500,5000,4500,4000,Slightly confident,5,6,8,8,0,0,2,Thailand,6757418a14886dd3e93c2a69,poor_focused |others_average |similar_average 
28/7/25 13:39,28/7/25 13:46,IP Address,47.149.73.253,100,405,TRUE,28/7/25 13:46,R_1mrpK72yEQbl9Jd,,,,,33.4948,-117.0954,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",663066703d5041fd01d25bb2,65,Female,Yes,Yes,Married,"$8,334–$12,499/month",Some undergraduate,White/Caucasian,Independent,3,8,12000,15000,5000,5000,Moderately confident,10 - Completely supportive,8,8,4,0,0,6,Thailand,663066703d5041fd01d25bb2,others_average |similar_average |poor_focused 
28/7/25 13:58,28/7/25 14:01,IP Address,172.56.106.64,100,187,TRUE,28/7/25 14:01,R_7I6Hs9L01Xq9RqV,,,,,47.5364,-122.278,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5dd38420a71de83809342ca3,55,Male,Yes,Yes,Cohabiting,"$6,667–$7,499/month",Some undergraduate,White/Caucasian,Lean Democrat,2,6,10000,10000,10000,5000,Moderately confident,9,Don't know/prefer not to answer,6,3,3,0,4,Thailand,5dd38420a71de83809342ca3,others_average |similar_average |poor_focused 
28/7/25 14:03,28/7/25 14:08,IP Address,107.180.165.164,100,323,TRUE,28/7/25 14:08,R_6zXZlRUa8R6O1jY,,,,,37.751,-97.822,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67c7a6fda9b53b99969ed509,55,Male,No,No,Widowed,"$5,000–$5,833/month",Some graduate,White/Caucasian,Independent,3,7,8000,4000,3000,5000,Moderately confident,7,10 - Completely supportive,10 - Completely supportive,4,2,4,0,Thailand,67c7a6fda9b53b99969ed509,others_average |similar_average |poor_focused 
28/7/25 14:02,28/7/25 14:11,IP Address,24.17.63.196,100,582,TRUE,28/7/25 14:11,R_51iUBEULM4RjN3e,,,,,47.6674,-122.3701,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",670dbc335bb9e80f94a636ca,38,Female,Yes,Yes,Single,"Less than $1,000/month",Completed undergraduate,Asian,Lean Republican,4,0 - Not at all satisfied,6000,13000,7000,5000,Slightly confident,8,10 - Completely supportive,6,5,0,0,5,Thailand,670dbc335bb9e80f94a636ca,others_average |similar_average |poor_focused 
28/7/25 14:12,28/7/25 14:15,IP Address,98.242.249.99,100,184,TRUE,28/7/25 14:15,R_5B4MKME1Wobi5TF,,,,,25.9972,-80.3259,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66d31aeefb76c49f098b9cdd,21,Male,Yes,Yes,Single,"$4,167–$4,999/month",Some undergraduate,"White/Caucasian,Black/African",Lean Democrat,3,8,5000,7000,6000,6000,Slightly confident,10 - Completely supportive,1,10 - Completely supportive,0,0,0,10,Thailand,66d31aeefb76c49f098b9cdd,similar_average |others_average |poor_focused 
28/7/25 14:16,28/7/25 14:20,IP Address,174.192.132.251,100,265,TRUE,28/7/25 14:20,R_5d0KF0hOqah941n,,,,,42.0487,-87.8905,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67d6f26b6077ec4acdcfec2e,50,Male,Yes,Yes,Married,"$7,500–$8,333/month",Some undergraduate,"White/Caucasian,Native American",Lean Republican,3,5,12000,10000,15000,8000,Moderately confident,0 - Not at all supportive,10 - Completely supportive,5,0,0,0,10,Thailand,67d6f26b6077ec4acdcfec2e,similar_average |poor_focused |others_average 
28/7/25 14:22,28/7/25 14:25,IP Address,174.160.42.86,100,125,TRUE,28/7/25 14:25,R_3Lbc5NmQb84N1U6,,,,,37.342,-121.9049,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67a57e34df32d4d6630641ee,21,Male,Yes,Yes,Single,"Less than $1,000/month",Completed undergraduate,Asian,Lean Republican,4,3,100000,8000,10000,6000,Moderately confident,6,5,7,0,0,0,10,Thailand,67a57e34df32d4d6630641ee,poor_focused |others_average |similar_average 
28/7/25 14:21,28/7/25 14:25,IP Address,68.48.177.70,100,248,TRUE,28/7/25 14:25,R_6Aj55v0PGdJBvRT,,,,,42.2532,-84.3877,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65f9e9e91c916b2d5a3d300f,34,Male,Yes,Yes,Single,"$4,167–$4,999/month",High school graduate or GED equivalent,Other,Independent,1,2,4000,10000,10000,10000,Slightly confident,0 - Not at all supportive,0 - Not at all supportive,5,10,0,0,0,Thailand,65f9e9e91c916b2d5a3d300f,poor_focused |similar_average |others_average 
28/7/25 14:14,28/7/25 14:26,IP Address,94.103.191.161,100,738,TRUE,28/7/25 14:26,R_59A4BlnvyQW7sxX,,,,,40.7126,-74.0066,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67d6ffe7dad4354b208e186d,69,Male,Yes,Yes,Married,"$2,500–$3,333/month",Completed graduate (Master’s or PhD),Black/African,Independent,3,8,2100,1500,3000,1000,Moderately confident,8,7,9,4,2,3,1,Thailand,67d6ffe7dad4354b208e186d,others_average |poor_focused |similar_average 
28/7/25 14:29,28/7/25 14:34,IP Address,47.217.143.224,100,329,TRUE,28/7/25 14:34,R_1wRgMD2JpH3utpG,,,,,35.7445,-95.3451,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6679f68f014573f419db0b53,58,Female,Yes,Yes,Divorced,"$1,667–$2,499/month",Some undergraduate,White/Caucasian,Lean Democrat,2,3,4000,5000,2500,2500,Not at all confident,10 - Completely supportive,8,8,3,2,2,3,Thailand,6679f68f014573f419db0b53,others_average |similar_average |poor_focused 
28/7/25 14:30,28/7/25 14:39,IP Address,168.158.125.178,100,565,TRUE,28/7/25 14:39,R_1pFSwjFQ2c0MCuR,,,,,33.3897,-111.8469,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67e61fdab35bd9043b86961b,37,Female,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,4,8,20000,8000,14000,3000,Moderately confident,7,1,8,6,1,1,2,Thailand,67e61fdab35bd9043b86961b,others_average |poor_focused |similar_average 
28/7/25 14:38,28/7/25 14:44,IP Address,47.25.201.188,100,324,TRUE,28/7/25 14:44,R_5hkx9SgAZyl4HQt,,,,,44.9587,-124.0235,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67221c4369ba09d32e88904c,59,Female,Yes,Yes,Cohabiting,"$2,500–$3,333/month",High school graduate or GED equivalent,White/Caucasian,Independent,2,3,60000,75000,75000,75000,Slightly confident,6,7,6,3,0,0,7,Thailand,67221c4369ba09d32e88904c,similar_average |poor_focused |others_average 
28/7/25 14:39,28/7/25 14:47,IP Address,89.23.92.38,100,495,TRUE,28/7/25 14:47,R_1dj9268BBPe9kQG,,,,,40.7126,-74.0066,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67e18df3adc77c0702ba396b,62,Male,Yes,Yes,Married,"$4,167–$4,999/month",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,6,8,7000,7000,7000,5000,Very confident,7,3,0 - Not at all supportive,2,2,1,5,Thailand,67e18df3adc77c0702ba396b,poor_focused |others_average |similar_average 
28/7/25 14:38,28/7/25 14:52,IP Address,172.59.213.220,100,813,TRUE,28/7/25 14:52,R_5isZKTy9RJ6HosB,,,,,40.7238,-74.2293,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67b8f459f36ac348b98d6cad,24,Female,Yes,Yes,Single,"$8,334–$12,499/month",Completed graduate (Master’s or PhD),White/Caucasian,Lean Republican,5,7,50000,20000,25000,8500,Not at all confident,7,4,5,3,2,3,2,Thailand,67b8f459f36ac348b98d6cad,poor_focused |others_average |similar_average 
28/7/25 14:53,28/7/25 14:57,IP Address,172.56.226.69,100,228,TRUE,28/7/25 14:57,R_3q8lDp7tiH8FsXC,,,,,33.5017,-86.8803,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6633951bf32f9ab3ccfac1df,35,Male,Yes,Yes,Cohabiting,"$1,667–$2,499/month",Some graduate,Black/African,Lean Democrat,2,9,1000,1500,1600,1200,Very confident,8,8,8,3,2,5,0,Thailand,6633951bf32f9ab3ccfac1df,poor_focused |others_average |similar_average 
28/7/25 14:55,28/7/25 14:58,IP Address,172.56.223.239,100,155,TRUE,28/7/25 14:58,R_32tYKpP55TIu8Mm,,,,,39.9597,-75.1995,anonymous,EN,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66285c7950083c974f23ce6c,35,Male,Yes,Yes,Single,"$4,167–$4,999/month",Some undergraduate,"White/Caucasian,Native American",Strong Republican,3,6,6000,5000,5500,3500,Very confident,0 - Not at all supportive,0 - Not at all supportive,3,0,0,0,10,Thailand,66285c7950083c974f23ce6c,others_average |similar_average |poor_focused 
