StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RelevantIDDuplicate,Q_DuplicateRespondent,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder_pre ,personal_threshold,others_average ,similar_average ,poor_focused ,confidence ,life_ladder_post ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Q15,PROLIFIC_PID,actual_average,actual_poor,treatment,Othersbelief_DO
30/7/25 0:13,30/7/25 0:21,IP Address,107.221.72.114,100,430,TRUE,30/7/25 0:21,R_12WcumJy1s1hhFn,,,,,33.9339,-117.8854,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",667f8a768415858efef4a729,49,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,Asian,Strong Democrat,3,4,13500,18000,17000,10000,Moderately confident,4,10 - Completely supportive,3,7,4,5,0,1,Thailand,667f8a768415858efef4a729,13592.22,8832.47,Normcorrection-control_a,poor_focused |others_average |similar_average 
31/7/25 1:49,31/7/25 2:04,IP Address,72.234.61.28,100,900,TRUE,31/7/25 2:04,R_5VyIke8iHDH2CQo,,,,,22.0899,-159.3482,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6547b4f7add88bc536050025,79,Female,Yes,Yes,Married,"$8,334–$12,499/month",Some undergraduate,"White/Caucasian,Asian",Strong Democrat,2,7,20000,15000,15000,10000,Slightly confident,8,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,8,1,1,0,Thailand,6547b4f7add88bc536050025,13592.22,8832.47,Normcorrection-average,similar_average |others_average |poor_focused 
31/7/25 1:56,31/7/25 2:04,IP Address,75.80.227.107,100,508,TRUE,31/7/25 2:04,R_5y4s0AnKo4hfG8g,,,,,34.0124,-118.3414,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",673fc6d4b55d69b4ed2ffa28,24,Female,Yes,Yes,Single,"Less than $1,000/month",Completed undergraduate,Hispanic/Latinx,Lean Republican,4,4,100000,10000,25000,3000,Slightly confident,4,3,4,10 - Completely supportive,0,0,0,10,Thailand,673fc6d4b55d69b4ed2ffa28,13592.22,8832.47,Normcorrection-lowincome,others_average |poor_focused |similar_average 
31/7/25 2:01,31/7/25 2:05,IP Address,38.42.37.41,100,244,TRUE,31/7/25 2:05,R_7s1ah8CU96l9kg8,,,,,34.1057,-118.3286,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d603280c8d0350018a3eacf,36,Female,Yes,Yes,Married,"$5,834–$6,666/month",Completed undergraduate,Asian,Lean Republican,2,7,10000,6000,7000,4000,Moderately confident,6,7,2,4,4,3,3,0,Thailand,5d603280c8d0350018a3eacf,13592.22,8832.47,Normcorrection-lowincome,similar_average |poor_focused |others_average 
31/7/25 2:05,31/7/25 2:10,IP Address,76.173.169.209,100,283,TRUE,31/7/25 2:10,R_1Ji7guegrvlD3TX,,,,,21.9282,-159.5321,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",678851f427536397f63120bf,31,Female,Yes,Yes,Married,"$7,500–$8,333/month",Completed graduate (Master’s or PhD),"White/Caucasian,Asian",Lean Republican,4,8,8300,8000,9000,4000,Not at all confident,8,4,3,5,10,0,0,0,Thailand,678851f427536397f63120bf,13592.22,8832.47,Normcorrection-average,others_average |poor_focused |similar_average 
31/7/25 2:32,31/7/25 2:36,IP Address,108.82.167.201,100,246,TRUE,31/7/25 2:36,R_5FVuKboMz8JXgyg,,,,,34.024,-118.1965,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5e309fb20770890af068d599,35,Female,Yes,Yes,Single,"$1,000–$1,666/month",Completed undergraduate,Hispanic/Latinx,Independent,1,5,5000,8000,8000,6000,Slightly confident,4,10 - Completely supportive,8,10 - Completely supportive,2,2,1,5,Thailand,5e309fb20770890af068d599,13592.22,8832.47,Normcorrection-control_p,others_average |poor_focused |similar_average 
31/7/25 2:35,31/7/25 2:42,IP Address,107.146.103.215,100,405,TRUE,31/7/25 2:42,R_7dAnuInRDIKoJ8d,,,,,28.1404,-80.6514,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67932680a71ae9e2941f129d,24,Male,Yes,Yes,Single,"$5,000–$5,833/month",Some undergraduate,"White/Caucasian,Other",Strong Democrat,4,2,5000,5000,4000,4000,Slightly confident,2,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,0,0,5,Thailand,67932680a71ae9e2941f129d,13592.22,8832.47,Normcorrection-control_a,similar_average |others_average |poor_focused 
31/7/25 2:53,31/7/25 2:57,IP Address,71.197.73.199,100,256,TRUE,31/7/25 2:57,R_5MEDigVi5Ves6Cy,,,,,36.3528,-119.3007,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",650fb70670ed79e870c2427a,21,Male,Yes,Yes,Cohabiting,"Less than $1,000/month",High school graduate or GED equivalent,"White/Caucasian,Asian,Other",Independent,2,5,1000,1000,1000,1000,Slightly confident,4,6,10 - Completely supportive,10 - Completely supportive,5,2,1,2,Thailand,650fb70670ed79e870c2427a,13592.22,8832.47,Normcorrection-lowincome,similar_average |others_average |poor_focused 
31/7/25 2:56,31/7/25 3:03,IP Address,73.44.74.83,100,406,TRUE,31/7/25 3:03,R_5IoR4dhH8jrM1gN,,,,,40.7122,-89.6283,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",675277b425b0e2bd34db1ada,65,Female,Yes,Yes,Married,"$5,834–$6,666/month",Completed graduate (Master’s or PhD),"White/Caucasian,Asian,Pacific Islander",Lean Democrat,2,10 - Completely satisfied,3000,4000,6000,5000,Not at all confident,10 - Completely satisfied,9,2,4,0,0,0,10,Thailand,675277b425b0e2bd34db1ada,13592.22,8832.47,Normcorrection-average,others_average |poor_focused |similar_average 
31/7/25 2:59,31/7/25 3:04,IP Address,67.8.195.232,100,279,TRUE,31/7/25 3:04,R_3oFn7Lh5MIe4oO8,,,,,28.2365,-82.3289,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",678ebb1c326b4854e4b587b2,21,Female,Yes,Yes,Single,Prefer not to say,Some undergraduate,"Black/African,Hispanic/Latinx",Lean Democrat,4,9,100000,100000,100000,100000,Moderately confident,9,10 - Completely supportive,9,10 - Completely supportive,10,0,0,0,Thailand,678ebb1c326b4854e4b587b2,13592.22,8832.47,Normcorrection-control_p,similar_average |others_average |poor_focused 
31/7/25 3:55,31/7/25 3:59,IP Address,172.59.113.208,100,216,TRUE,31/7/25 3:59,R_6nJCu4sUMjZHP8l,,,,,37.4365,-77.4807,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6733a5e239733c3d4a1434ae,24,Male,Yes,Yes,Single,"$5,834–$6,666/month",Completed undergraduate,White/Caucasian,Lean Republican,2,4,4000,5000,3000,1200,Slightly confident,4,8,6,5,3,3,1,3,Thailand,6733a5e239733c3d4a1434ae,13592.22,8832.47,Normcorrection-control_a,similar_average |poor_focused |others_average 
31/7/25 4:06,31/7/25 4:29,IP Address,107.116.180.14,100,1366,TRUE,31/7/25 4:29,R_7wEELHQMjZClxlv,,,,,32.8131,-96.8141,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66dc72c165cc3c380cbef672,53,Male,Yes,Yes,Prefer not to say,"$2,500–$3,333/month",Completed undergraduate,Prefer not to answer,Prefer not to say,3,3,10000,20000,20000,2500,Slightly confident,3,10 - Completely supportive,7,9,0,0,0,10,Thailand,66dc72c165cc3c380cbef672,13592.22,8832.47,Normcorrection-lowincome,similar_average |others_average |poor_focused 
31/7/25 4:21,31/7/25 4:31,IP Address,216.163.64.75,100,606,TRUE,31/7/25 4:31,R_6kFAVBMuNjJ5vdP,,,,,34.1283,-118.0514,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",661c5ee0d0e14a2e13e40374,35,Female,Yes,Yes,Married,"$5,000–$5,833/month",Completed undergraduate,Hispanic/Latinx,Independent,3,6,10000,5000,10000,10000,Slightly confident,6,10 - Completely supportive,8,9,2,2,1,5,Thailand,661c5ee0d0e14a2e13e40374,13592.22,8832.47,Normcorrection-control_p,poor_focused |similar_average |others_average 
31/7/25 5:18,31/7/25 5:31,IP Address,174.134.68.71,100,780,TRUE,31/7/25 5:31,R_30O5cYi7vR0BgbA,,,,,35.3044,-119.1031,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66fa091e1a8ec472ea0a9586,23,Male,Yes,Yes,Single,"$8,334–$12,499/month",High school graduate or GED equivalent,White/Caucasian,Independent,4,4,34000,50000,37000,10000,Moderately confident,6,10 - Completely supportive,5,8,5,3,1.5,0.5,Thailand,66fa091e1a8ec472ea0a9586,13592.22,8832.47,Normcorrection-lowincome,others_average |poor_focused |similar_average 
31/7/25 5:33,31/7/25 5:43,IP Address,172.56.180.99,100,566,TRUE,31/7/25 5:43,R_6DHkBj8V22tfO6Z,,,,,34.0544,-118.244,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66ff051e7c28d8fd5dbe5b11,23,Female,Yes,Yes,Married,"$7,500–$8,333/month",Some undergraduate,"Asian,Hispanic/Latinx",Lean Republican,7,6,10000,5000,6000,8000,Moderately confident,7,4,7,10 - Completely supportive,2,0,0,8,Thailand,66ff051e7c28d8fd5dbe5b11,13592.22,8832.47,Normcorrection-control_a,poor_focused |similar_average |others_average 
31/7/25 5:43,31/7/25 5:48,IP Address,69.231.79.240,100,291,TRUE,31/7/25 5:48,R_6lVJNl52WEXm9X3,,,,,32.7889,-96.8021,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",61017ec830bca8b929511327,24,Female,Yes,Yes,Single,"$2,500–$3,333/month",Completed undergraduate,"White/Caucasian,Hispanic/Latinx",Lean Republican,1,4,5000,10000,10000,4000,Moderately confident,4,8,0 - Not at all supportive,9,6,1,1,2,Thailand,61017ec830bca8b929511327,13592.22,8832.47,Normcorrection-average,poor_focused |others_average |similar_average 
31/7/25 6:20,31/7/25 6:23,IP Address,98.171.66.235,100,168,TRUE,31/7/25 6:23,R_3zf2IKaOWnh67e2,,,,,32.213,-110.8279,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5f39f31dee7b8f5b55f3767a,24,Non-binary / third gender,Yes,Yes,Single,"$1,667–$2,499/month",Completed undergraduate,White/Caucasian,Independent,1,8,2200,3000,2500,2500,Not at all confident,8,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,10,0,0,0,Thailand,5f39f31dee7b8f5b55f3767a,13592.22,8832.47,Normcorrection-control_p,similar_average |poor_focused |others_average 
31/7/25 6:27,31/7/25 6:32,IP Address,68.43.112.142,100,267,TRUE,31/7/25 6:32,R_6NCJEtjnJolKBL0,,,,,42.6002,-83.0033,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66cd3c7227a5bb57f0d5c08e,40,Female,Yes,No,Married,"$8,334–$12,499/month",Completed graduate (Master’s or PhD),Asian,Independent,4,3,10000,7500,5000,5000,Moderately confident,5,8,10 - Completely supportive,9,2,2,5,1,Thailand,66cd3c7227a5bb57f0d5c08e,13592.22,8832.47,Normcorrection-control_a,similar_average |poor_focused |others_average 
31/7/25 6:44,31/7/25 6:48,IP Address,107.199.21.62,100,207,TRUE,31/7/25 6:48,R_32RdnIY6JwvsxFU,,,,,30.0955,-81.7198,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",654b931ba4e1538bb3817430,24,Female,Yes,Yes,Single,"$5,834–$6,666/month",Some undergraduate,Hispanic/Latinx,Independent,5,8,8000,15000,25000,7000,Slightly confident,8,8,4,8,2,2,1,5,Thailand,654b931ba4e1538bb3817430,13592.22,8832.47,Normcorrection-average,others_average |similar_average |poor_focused 
31/7/25 7:07,31/7/25 7:17,IP Address,68.8.64.209,100,599,TRUE,31/7/25 7:17,R_6DGYRH7UT3kV1V5,,,,,32.6387,-117.0801,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63eeaf9f8433c653dedbd574,22,Male,Yes,Yes,Single,"$6,667–$7,499/month",Completed undergraduate,Black/African,Independent,2,3,7000,5000,5000,3500,Slightly confident,3,10 - Completely supportive,0 - Not at all supportive,10 - Completely supportive,0,0,0,10,Thailand,63eeaf9f8433c653dedbd574,13592.22,8832.47,Normcorrection-lowincome,similar_average |poor_focused |others_average 
31/7/25 7:10,31/7/25 7:19,IP Address,104.139.45.152,100,529,TRUE,31/7/25 7:19,R_6oaU8zKbfKAegav,,,,,35.2497,-81.1369,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5f4fe426bc50f511ff591125,23,Other,Yes,Yes,Single,"Less than $1,000/month",High school graduate or GED equivalent,Hispanic/Latinx,Independent,4,3,3700,5000,3000,3000,Not at all confident,2,8,1,8,5,2,1,2,Thailand,5f4fe426bc50f511ff591125,13592.22,8832.47,Normcorrection-control_a,others_average |poor_focused |similar_average 
31/7/25 7:57,31/7/25 8:06,IP Address,172.56.66.246,100,535,TRUE,31/7/25 8:06,R_5ZDgHHhAUcwipnI,,,,,33.7173,-84.4783,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6672efca4986f0a289de9a52,58,Female,Yes,Yes,Single,"$4,167–$4,999/month",Completed undergraduate,Black/African,Strong Republican,4,6,6000,10000,3000,4000,Very confident,6,0 - Not at all supportive,0 - Not at all supportive,0 - Not at all supportive,2,3.5,2.5,2,Thailand,6672efca4986f0a289de9a52,13592.22,8832.47,Normcorrection-lowincome,others_average |similar_average |poor_focused 
31/7/25 8:19,31/7/25 8:24,IP Address,32.143.237.250,100,330,TRUE,31/7/25 8:24,R_6uxR9rcL3WBnblM,,,,,33.9199,-118.2641,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6779b1cc61e695576af714da,42,Male,Yes,Yes,Married,"$1,667–$2,499/month",Completed undergraduate,Other,Independent,2,7,5000,12000,12000,5000,Slightly confident,7,5,8,8,3,3,3,1,Thailand,6779b1cc61e695576af714da,13592.22,8832.47,Normcorrection-control_p,poor_focused |others_average |similar_average 
31/7/25 9:31,31/7/25 9:37,IP Address,72.183.238.56,100,373,TRUE,31/7/25 9:37,R_1rjZtT1Ht0ARXxi,,,,,31.81,-106.4569,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5c7dc8275f2f920017ec5aaf,41,Female,Yes,Yes,Married,"$4,167–$4,999/month",Completed undergraduate,Other,No political affiliation,5,7,100000,100000,100000,100000,Moderately confident,7,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,10,0,0,0,Thailand,5c7dc8275f2f920017ec5aaf,13592.22,8832.47,Normcorrection-average,others_average |similar_average |poor_focused 
31/7/25 10:23,31/7/25 10:32,IP Address,68.52.37.202,100,584,TRUE,31/7/25 10:32,R_3YxbfNdNyjsqQhj,,,,,36.0711,-86.7196,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",675511461969b26c472b42f2,69,Male,Yes,Yes,Married,"$7,500–$8,333/month",Some undergraduate,Black/African,Lean Democrat,2,8,15000,20000,10000,7500,Not at all confident,8,8,2,9,10,0,0,0,Thailand,675511461969b26c472b42f2,13592.22,8832.47,Normcorrection-control_p,others_average |poor_focused |similar_average 
31/7/25 10:36,31/7/25 10:38,IP Address,100.16.0.118,100,153,TRUE,31/7/25 10:38,R_6j8VqLMqFDS88TF,,,,,39.5268,-76.314,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",667469ea0d42f70a9a75567b,56,Female,Yes,Yes,Married,Prefer not to say,Completed undergraduate,Asian,Independent,4,6,95000,95000,95000,65000,Not at all confident,5,9,7,6,2,2,2,4,Thailand,667469ea0d42f70a9a75567b,13592.22,8832.47,Normcorrection-control_a,poor_focused |similar_average |others_average 
31/7/25 12:17,31/7/25 12:24,IP Address,216.165.228.154,100,410,TRUE,31/7/25 12:24,R_7pyp6kLHhmMkKPv,,,,,34.1483,-118.0016,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6140c38ec9e5109e65060a70,59,Female,Yes,Yes,Married,Prefer not to say,Completed graduate (Master’s or PhD),Asian,Strong Democrat,5,7,7000,6000,8000,5000,Not at all confident,7,8,6,10 - Completely supportive,3,3,3,1,Thailand,6140c38ec9e5109e65060a70,13592.22,8832.47,Normcorrection-average,similar_average |poor_focused |others_average 
